year,date_iso,legacy_registration_key,category_code,old_current_category_name,restored_category_name
2015,2015-10-16,Conti15:34okydat.aco:633,16,-ROMA.LUCE,-LUCE.ROMA
2015,2015-10-06,Conti15:34okydat.aco:639,42,-VESTITI.ANDREA,-VEST.ANDREA
2015,2015-09-28,Conti15:34okydat.aco:648,24,-FONDI.LUCE,-LUCE.FONDI
2015,2015-09-25,Conti15:34okydat.aco:649,18,-ROMA.TELEFONO,-TF.ROMA
2015,2015-10-28,Conti15:34okydat.aco:702,22,-FONDI.CASA,-CASA.FONDI
2015,2015-10-27,Conti15:34okydat.aco:703,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2015,2015-11-30,Conti15:34okydat.aco:727,46,-TASSE.ALTRE,-ALTRE.TASSE
2015,2015-11-13,Conti15:34okydat.aco:728,26,-FONDI.ACQUA,-ACQUA.FONDI
2015,2015-11-25,Conti15:34okydat.aco:741,18,-ROMA.TELEFONO,-TF.ROMA
2015,2015-12-15,Conti15:34okydat.aco:745,17,-ROMA.GAS,-GAS.ROMA
2015,2015-11-23,Conti15:34okydat.aco:746,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2015,2015-12-18,Conti15:34okydat.aco:751,16,-ROMA.LUCE,-LUCE.ROMA
2015,2015-12-09,Conti15:34okydat.aco:757,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2015,2015-12-15,Conti15:34okydat.aco:791,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2015,2015-12-15,Conti15:34okydat.aco:792,43,-VESTITI.ML,-VEST.ML
2015,2015-12-10,Conti15:34okydat.aco:804,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2015,2015-12-10,Conti15:34okydat.aco:811,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2015,2015-12-15,Conti15:34okydat.aco:820,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2015,2015-12-23,Conti15:34okydat.aco:821,24,-FONDI.LUCE,-LUCE.FONDI
2015,2015-12-21,Conti15:34okydat.aco:837,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2015,2015-12-30,Conti15:34okydat.aco:846,46,-TASSE.ALTRE,-ALTRE.TASSE
2015,2015-12-28,Conti15:34okydat.aco:849,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-01-04,Conti16:34ojydat.aco:29,43,-VESTITI.ML,-VEST.ML
2016,2016-01-12,Conti16:34ojydat.aco:45,43,-VESTITI.ML,-VEST.ML
2016,2016-01-12,Conti16:34ojydat.aco:46,43,-VESTITI.ML,-VEST.ML
2016,2016-01-29,Conti16:34ojydat.aco:52,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-01-25,Conti16:34ojydat.aco:57,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-01-22,Conti16:34ojydat.aco:80,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2016,2016-02-15,Conti16:34ojydat.aco:84,17,-ROMA.GAS,-GAS.ROMA
2016,2016-02-15,Conti16:34ojydat.aco:85,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-02-02,Conti16:34ojydat.aco:101,14,-ROMA.CASA,-CASA.ROMA
2016,2016-02-12,Conti16:34ojydat.aco:105,26,-FONDI.ACQUA,-ACQUA.FONDI
2016,2016-02-10,Conti16:34ojydat.aco:111,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-02-10,Conti16:34ojydat.aco:112,22,-FONDI.CASA,-CASA.FONDI
2016,2016-02-10,Conti16:34ojydat.aco:113,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-02-10,Conti16:34ojydat.aco:114,43,-VESTITI.ML,-VEST.ML
2016,2016-02-10,Conti16:34ojydat.aco:115,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-03-11,Conti16:34ojydat.aco:142,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-03-12,Conti16:34ojydat.aco:168,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-03-12,Conti16:34ojydat.aco:171,43,-VESTITI.ML,-VEST.ML
2016,2016-04-06,Conti16:34ojydat.aco:193,43,-VESTITI.ML,-VEST.ML
2016,2016-03-31,Conti16:34ojydat.aco:202,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-04-18,Conti16:34ojydat.aco:207,17,-ROMA.GAS,-GAS.ROMA
2016,2016-04-01,Conti16:34ojydat.aco:209,14,-ROMA.CASA,-CASA.ROMA
2016,2016-04-18,Conti16:34ojydat.aco:217,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-03-29,Conti16:34ojydat.aco:222,24,-FONDI.LUCE,-LUCE.FONDI
2016,2016-04-14,Conti16:34ojydat.aco:243,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-04-18,Conti16:34ojydat.aco:246,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2016,2016-04-19,Conti16:34ojydat.aco:248,25,-FONDI.GAS,-GAS.FONDI
2016,2016-05-11,Conti16:34ojydat.aco:253,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-04-11,Conti16:34ojydat.aco:254,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-04-26,Conti16:34ojydat.aco:259,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-05-06,Conti16:34ojydat.aco:272,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2016,2016-04-28,Conti16:34ojydat.aco:276,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-05-01,Conti16:34ojydat.aco:284,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2016,2016-05-12,Conti16:34ojydat.aco:317,26,-FONDI.ACQUA,-ACQUA.FONDI
2016,2016-06-13,Conti16:34ojydat.aco:324,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-06-08,Conti16:34ojydat.aco:332,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-06-08,Conti16:34ojydat.aco:333,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-06-08,Conti16:34ojydat.aco:337,43,-VESTITI.ML,-VEST.ML
2016,2016-06-08,Conti16:34ojydat.aco:345,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-06-08,Conti16:34ojydat.aco:349,43,-VESTITI.ML,-VEST.ML
2016,2016-06-08,Conti16:34ojydat.aco:355,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-06-08,Conti16:34ojydat.aco:356,43,-VESTITI.ML,-VEST.ML
2016,2016-06-08,Conti16:34ojydat.aco:359,43,-VESTITI.ML,-VEST.ML
2016,2016-06-12,Conti16:34ojydat.aco:372,43,-VESTITI.ML,-VEST.ML
2016,2016-06-13,Conti16:34ojydat.aco:381,14,-ROMA.CASA,-CASA.ROMA
2016,2016-07-08,Conti16:34ojydat.aco:389,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-06-27,Conti16:34ojydat.aco:395,24,-FONDI.LUCE,-LUCE.FONDI
2016,2016-06-14,Conti16:34ojydat.aco:397,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-06-22,Conti16:34ojydat.aco:410,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2016,2016-07-08,Conti16:34ojydat.aco:412,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-06-13,Conti16:34ojydat.aco:436,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-07-08,Conti16:34ojydat.aco:445,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-07-08,Conti16:34ojydat.aco:446,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2016,2016-08-08,Conti16:34ojydat.aco:462,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-08-05,Conti16:34ojydat.aco:468,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-08-05,Conti16:34ojydat.aco:476,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-08-04,Conti16:34ojydat.aco:485,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-08-04,Conti16:34ojydat.aco:486,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2016,2016-08-16,Conti16:34ojydat.aco:500,26,-FONDI.ACQUA,-ACQUA.FONDI
2016,2016-08-10,Conti16:34ojydat.aco:505,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-08-10,Conti16:34ojydat.aco:507,43,-VESTITI.ML,-VEST.ML
2016,2016-09-02,Conti16:34ojydat.aco:545,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-09-08,Conti16:34ojydat.aco:565,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-08-10,Conti16:34ojydat.aco:570,43,-VESTITI.ML,-VEST.ML
2016,2016-09-28,Conti16:34ojydat.aco:589,24,-FONDI.LUCE,-LUCE.FONDI
2016,2016-10-10,Conti16:34ojydat.aco:593,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-10-12,Conti16:34ojydat.aco:628,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-10-06,Conti16:34ojydat.aco:634,22,-FONDI.CASA,-CASA.FONDI
2016,2016-10-06,Conti16:34ojydat.aco:635,22,-FONDI.CASA,-CASA.FONDI
2016,2016-10-06,Conti16:34ojydat.aco:636,22,-FONDI.CASA,-CASA.FONDI
2016,2016-11-08,Conti16:34ojydat.aco:649,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-11-18,Conti16:34ojydat.aco:665,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-08-08,Conti16:34ojydat.aco:674,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-09-06,Conti16:34ojydat.aco:675,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-11-08,Conti16:34ojydat.aco:682,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-11-08,Conti16:34ojydat.aco:683,43,-VESTITI.ML,-VEST.ML
2016,2016-11-08,Conti16:34ojydat.aco:687,42,-VESTITI.ANDREA,-VEST.ANDREA
2016,2016-11-14,Conti16:34ojydat.aco:693,26,-FONDI.ACQUA,-ACQUA.FONDI
2016,2016-11-04,Conti16:34ojydat.aco:694,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2016,2016-11-04,Conti16:34ojydat.aco:695,14,-ROMA.CASA,-CASA.ROMA
2016,2016-11-04,Conti16:34ojydat.aco:696,22,-FONDI.CASA,-CASA.FONDI
2016,2016-11-04,Conti16:34ojydat.aco:698,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-11-04,Conti16:34ojydat.aco:701,43,-VESTITI.ML,-VEST.ML
2016,2016-11-04,Conti16:34ojydat.aco:702,43,-VESTITI.ML,-VEST.ML
2016,2016-11-12,Conti16:34ojydat.aco:720,43,-VESTITI.ML,-VEST.ML
2016,2016-12-07,Conti16:34ojydat.aco:731,18,-ROMA.TELEFONO,-TF.ROMA
2016,2016-12-01,Conti16:34ojydat.aco:769,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2016,2016-12-05,Conti16:34ojydat.aco:776,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-12-27,Conti16:34ojydat.aco:795,24,-FONDI.LUCE,-LUCE.FONDI
2016,2016-12-14,Conti16:34ojydat.aco:796,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2016,2016-12-19,Conti16:34ojydat.aco:802,46,-TASSE.ALTRE,-ALTRE.TASSE
2016,2016-12-20,Conti16:34ojydat.aco:808,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2016,2016-01-01,Conti16:34ojydat.aco:834,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-01-01,Conti16:34ojydat.aco:835,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2016,2016-05-14,Conti16:34ojydat.aco:836,17,-ROMA.GAS,-GAS.ROMA
2016,2016-05-14,Conti16:34ojydat.aco:837,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-06-06,Conti16:34ojydat.aco:838,17,-ROMA.GAS,-GAS.ROMA
2016,2016-06-06,Conti16:34ojydat.aco:839,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-08-06,Conti16:34ojydat.aco:840,17,-ROMA.GAS,-GAS.ROMA
2016,2016-08-06,Conti16:34ojydat.aco:841,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-10-01,Conti16:34ojydat.aco:843,17,-ROMA.GAS,-GAS.ROMA
2016,2016-10-01,Conti16:34ojydat.aco:844,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-11-05,Conti16:34ojydat.aco:846,17,-ROMA.GAS,-GAS.ROMA
2016,2016-11-05,Conti16:34ojydat.aco:847,16,-ROMA.LUCE,-LUCE.ROMA
2016,2016-12-30,Conti16:34ojydat.aco:848,17,-ROMA.GAS,-GAS.ROMA
2016,2016-12-30,Conti16:34ojydat.aco:849,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-01-09,Conti17:34oiydat.aco:9,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-01-05,Conti17:34oiydat.aco:20,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-01-04,Conti17:34oiydat.aco:37,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-01-11,Conti17:34oiydat.aco:44,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-02-08,Conti17:34oiydat.aco:60,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-02-07,Conti17:34oiydat.aco:71,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-02-07,Conti17:34oiydat.aco:73,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-02-07,Conti17:34oiydat.aco:83,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-01-17,Conti17:34oiydat.aco:97,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-02-20,Conti17:34oiydat.aco:106,26,-FONDI.ACQUA,-ACQUA.FONDI
2017,2017-02-08,Conti17:34oiydat.aco:116,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2017,2017-02-22,Conti17:34oiydat.aco:124,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-02-16,Conti17:34oiydat.aco:127,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-03-08,Conti17:34oiydat.aco:140,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-03-11,Conti17:34oiydat.aco:189,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-03-07,Conti17:34oiydat.aco:192,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-03-07,Conti17:34oiydat.aco:193,43,-VESTITI.ML,-VEST.ML
2017,2017-03-20,Conti17:34oiydat.aco:194,25,-FONDI.GAS,-GAS.FONDI
2017,2017-03-20,Conti17:34oiydat.aco:195,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-03-27,Conti17:34oiydat.aco:196,24,-FONDI.LUCE,-LUCE.FONDI
2017,2017-03-23,Conti17:34oiydat.aco:202,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-03-26,Conti17:34oiydat.aco:207,14,-ROMA.CASA,-CASA.ROMA
2017,2017-04-05,Conti17:34oiydat.aco:217,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-04-05,Conti17:34oiydat.aco:222,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-03-12,Conti17:34oiydat.aco:229,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-04-22,Conti17:34oiydat.aco:268,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-03-08,Conti17:34oiydat.aco:293,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-05-05,Conti17:34oiydat.aco:323,43,-VESTITI.ML,-VEST.ML
2017,2017-05-05,Conti17:34oiydat.aco:324,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-05-10,Conti17:34oiydat.aco:329,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-05-25,Conti17:34oiydat.aco:335,24,-FONDI.LUCE,-LUCE.FONDI
2017,2017-05-26,Conti17:34oiydat.aco:340,14,-ROMA.CASA,-CASA.ROMA
2017,2017-06-07,Conti17:34oiydat.aco:355,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-06-02,Conti17:34oiydat.aco:361,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-06-02,Conti17:34oiydat.aco:364,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-06-05,Conti17:34oiydat.aco:368,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-06-03,Conti17:34oiydat.aco:378,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-06-22,Conti17:34oiydat.aco:384,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-06-21,Conti17:34oiydat.aco:404,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-06-20,Conti17:34oiydat.aco:406,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-06-23,Conti17:34oiydat.aco:410,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2017,2017-07-06,Conti17:34oiydat.aco:425,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-07-06,Conti17:34oiydat.aco:429,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-07-05,Conti17:34oiydat.aco:455,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-07-14,Conti17:34oiydat.aco:463,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2017,2017-07-25,Conti17:34oiydat.aco:485,24,-FONDI.LUCE,-LUCE.FONDI
2017,2017-08-11,Conti17:34oiydat.aco:528,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-08-21,Conti17:34oiydat.aco:540,26,-FONDI.ACQUA,-ACQUA.FONDI
2017,2017-08-01,Conti17:34oiydat.aco:542,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-08-28,Conti17:34oiydat.aco:543,14,-ROMA.CASA,-CASA.ROMA
2017,2017-09-04,Conti17:34oiydat.aco:571,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-09-06,Conti17:34oiydat.aco:576,14,-ROMA.CASA,-CASA.ROMA
2017,2017-09-27,Conti17:34oiydat.aco:584,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-09-28,Conti17:34oiydat.aco:596,22,-FONDI.CASA,-CASA.FONDI
2017,2017-09-26,Conti17:34oiydat.aco:601,24,-FONDI.LUCE,-LUCE.FONDI
2017,2017-07-17,Conti17:34oiydat.aco:604,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-08-16,Conti17:34oiydat.aco:605,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-09-15,Conti17:34oiydat.aco:606,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-10-02,Conti17:34oiydat.aco:643,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2017,2017-09-26,Conti17:34oiydat.aco:683,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-11-11,Conti17:34oiydat.aco:690,17,-ROMA.GAS,-GAS.ROMA
2017,2017-11-20,Conti17:34oiydat.aco:692,26,-FONDI.ACQUA,-ACQUA.FONDI
2017,2017-11-03,Conti17:34oiydat.aco:716,43,-VESTITI.ML,-VEST.ML
2017,2017-11-22,Conti17:34oiydat.aco:726,18,-ROMA.TELEFONO,-TF.ROMA
2017,2017-11-09,Conti17:34oiydat.aco:730,14,-ROMA.CASA,-CASA.ROMA
2017,2017-11-19,Conti17:34oiydat.aco:738,42,-VESTITI.ANDREA,-VEST.ANDREA
2017,2017-11-19,Conti17:34oiydat.aco:739,43,-VESTITI.ML,-VEST.ML
2017,2017-11-27,Conti17:34oiydat.aco:743,24,-FONDI.LUCE,-LUCE.FONDI
2017,2017-11-27,Conti17:34oiydat.aco:748,14,-ROMA.CASA,-CASA.ROMA
2017,2017-12-12,Conti17:34oiydat.aco:797,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-12-15,Conti17:34oiydat.aco:809,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2017,2017-12-29,Conti17:34oiydat.aco:823,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2017,2017-11-11,Conti17:34oiydat.aco:834,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-12-27,Conti17:34oiydat.aco:835,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2017,2017-12-27,Conti17:34oiydat.aco:836,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-11-27,Conti17:34oiydat.aco:837,46,-TASSE.ALTRE,-ALTRE.TASSE
2017,2017-02-24,Conti17:34oiydat.aco:844,17,-ROMA.GAS,-GAS.ROMA
2017,2017-02-24,Conti17:34oiydat.aco:845,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-03-24,Conti17:34oiydat.aco:847,17,-ROMA.GAS,-GAS.ROMA
2017,2017-03-24,Conti17:34oiydat.aco:848,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-05-26,Conti17:34oiydat.aco:850,17,-ROMA.GAS,-GAS.ROMA
2017,2017-05-26,Conti17:34oiydat.aco:851,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-07-14,Conti17:34oiydat.aco:852,17,-ROMA.GAS,-GAS.ROMA
2017,2017-07-14,Conti17:34oiydat.aco:853,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-10-03,Conti17:34oiydat.aco:854,17,-ROMA.GAS,-GAS.ROMA
2017,2017-10-03,Conti17:34oiydat.aco:855,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-12-28,Conti17:34oiydat.aco:856,17,-ROMA.GAS,-GAS.ROMA
2017,2017-12-28,Conti17:34oiydat.aco:857,16,-ROMA.LUCE,-LUCE.ROMA
2017,2017-07-14,Conti17:34oiydat.aco:858,17,-ROMA.GAS,-GAS.ROMA
2018,2018-01-08,Conti18:34ohydat.aco:22,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-01-05,Conti18:34ohydat.aco:31,14,-ROMA.CASA,-CASA.ROMA
2018,2018-01-04,Conti18:34ohydat.aco:38,22,-FONDI.CASA,-CASA.FONDI
2018,2018-01-04,Conti18:34ohydat.aco:40,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-01-04,Conti18:34ohydat.aco:45,43,-VESTITI.ML,-VEST.ML
2018,2018-01-01,Conti18:34ohydat.aco:50,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-01-16,Conti18:34ohydat.aco:51,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-01-10,Conti18:34ohydat.aco:53,22,-FONDI.CASA,-CASA.FONDI
2018,2018-01-23,Conti18:34ohydat.aco:63,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-01-15,Conti18:34ohydat.aco:68,14,-ROMA.CASA,-CASA.ROMA
2018,2018-01-26,Conti18:34ohydat.aco:70,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-01-29,Conti18:34ohydat.aco:83,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-02-08,Conti18:34ohydat.aco:91,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-02-01,Conti18:34ohydat.aco:108,14,-ROMA.CASA,-CASA.ROMA
2018,2018-02-01,Conti18:34ohydat.aco:109,14,-ROMA.CASA,-CASA.ROMA
2018,2018-02-02,Conti18:34ohydat.aco:133,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-02-02,Conti18:34ohydat.aco:134,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-02-02,Conti18:34ohydat.aco:135,43,-VESTITI.ML,-VEST.ML
2018,2018-02-12,Conti18:34ohydat.aco:142,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-02-19,Conti18:34ohydat.aco:149,26,-FONDI.ACQUA,-ACQUA.FONDI
2018,2018-03-08,Conti18:34ohydat.aco:175,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-03-07,Conti18:34ohydat.aco:179,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-03-07,Conti18:34ohydat.aco:180,43,-VESTITI.ML,-VEST.ML
2018,2018-03-07,Conti18:34ohydat.aco:181,43,-VESTITI.ML,-VEST.ML
2018,2018-03-13,Conti18:34ohydat.aco:190,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-03-26,Conti18:34ohydat.aco:196,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-03-20,Conti18:34ohydat.aco:199,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-04-06,Conti18:34ohydat.aco:203,43,-VESTITI.ML,-VEST.ML
2018,2018-04-06,Conti18:34ohydat.aco:208,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-04-06,Conti18:34ohydat.aco:212,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-04-06,Conti18:34ohydat.aco:220,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-03-27,Conti18:34ohydat.aco:231,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-03-31,Conti18:34ohydat.aco:233,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-04-04,Conti18:34ohydat.aco:241,25,-FONDI.GAS,-GAS.FONDI
2018,2018-04-08,Conti18:34ohydat.aco:248,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-04-09,Conti18:34ohydat.aco:250,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-01-29,Conti18:34ohydat.aco:281,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-02-27,Conti18:34ohydat.aco:282,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-05-09,Conti18:34ohydat.aco:307,42,-VESTITI.ANDREA,-VEST.ANDREA
2018,2018-05-09,Conti18:34ohydat.aco:310,43,-VESTITI.ML,-VEST.ML
2018,2018-05-11,Conti18:34ohydat.aco:313,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-05-08,Conti18:34ohydat.aco:316,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-05-12,Conti18:34ohydat.aco:322,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-05-28,Conti18:34ohydat.aco:335,24,-FONDI.LUCE,-LUCE.FONDI
2018,2018-06-11,Conti18:34ohydat.aco:349,18,-ROMA.TELEFONO,-TF.ROMA
2018,2018-06-04,Conti18:34ohydat.aco:369,46,-TASSE.ALTRE,-ALTRE.TASSE
2018,2018-06-02,Conti18:34ohydat.aco:379,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-06-07,Conti18:34ohydat.aco:398,14,-ROMA.CASA,-CASA.ROMA
2018,2018-06-08,Conti18:34ohydat.aco:408,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-06-08,Conti18:34ohydat.aco:409,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-06-11,Conti18:34ohydat.aco:412,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2018,2018-06-12,Conti18:34ohydat.aco:416,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-06-14,Conti18:34ohydat.aco:420,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2018,2018-06-19,Conti18:34ohydat.aco:426,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2018,2018-07-11,Conti18:34ohydat.aco:437,18,-ROMA.TELEFONO,-TF.ROMA
